AssetID	AssetType	Type	Id	Depth	Name	DependencyType
784	LP_MKT_US_GSB_US-Q420-GSB1654-6_T1___Consideration_ProductVideo_EventsCalendar	Email	2440	minimal	index.html_test	NA
784	LP_MKT_US_GSB_US-Q420-GSB1654-6_T1___Consideration_ProductVideo_EventsCalendar	Email	2439	minimal	index.html_test	NA
784	LP_MKT_US_GSB_US-Q420-GSB1654-6_T1___Consideration_ProductVideo_EventsCalendar	Email	7100	minimal	EM_TY_US-FY21-GSB16444-5_T1-A_Awareness_1844-Folding-Carton-Webinar-Thank-You	NA
784	LP_MKT_US_GSB_US-Q420-GSB1654-6_T1___Consideration_ProductVideo_EventsCalendar	Campaign	88579	minimal	SC_TY_US_GSB_US-Q420-GSB1660-1_T1___Awareness_PWP-Virtual-Thrive-Sorry	NA
784	LP_MKT_US_GSB_US-Q420-GSB1654-6_T1___Consideration_ProductVideo_EventsCalendar	Campaign	88580	minimal	EM_TY_US_GSB_US-Q420-GSB1660-1_T1___Awareness_PWP-Virtual-Thrive-ThankYouAttendees	NA
784	LP_MKT_US_GSB_US-Q420-GSB1654-6_T1___Consideration_ProductVideo_EventsCalendar	Campaign	88696	minimal	SC_TY_US_GSB_US-Q420-GSB1660-1_T1___Awareness_PWP-Virtual-Thrive-Sorry Day2	NA
784	LP_MKT_US_GSB_US-Q420-GSB1654-6_T1___Consideration_ProductVideo_EventsCalendar	Campaign	88700	minimal	SC_TY_US_GSB_US-Q420-GSB1660-1_T1___Awareness_PWP-Virtual-Thrive-Thank Day2	NA
784	LP_MKT_US_GSB_US-Q420-GSB1654-6_T1___Consideration_ProductVideo_EventsCalendar	Campaign	89305	minimal	SC_US_GSB_US-Q420-GSB1759-3_T1_Awareness_LabelsProspectCustomerNewsletterFY20Q4	NA
784	LP_MKT_US_GSB_US-Q420-GSB1654-6_T1___Consideration_ProductVideo_EventsCalendar	Campaign	89306	minimal	Untitled Campaign	NA
784	LP_MKT_US_GSB_US-Q420-GSB1654-6_T1___Consideration_ProductVideo_EventsCalendar	Campaign	89307	minimal	SC_US_GSB_US-Q420-GSB1654-9_T1_Awareness_GCPProspectCustomerNewsletterFY20Q4	NA
784	LP_MKT_US_GSB_US-Q420-GSB1654-6_T1___Consideration_ProductVideo_EventsCalendar	Campaign	89308	minimal	SC_US_GSB_US-Q420-GSB1754-3_T1_Awareness_GCPInstallCustomerNPI&NurtureNewsletterFY20Q4	NA
784	LP_MKT_US_GSB_US-Q420-GSB1654-6_T1___Consideration_ProductVideo_EventsCalendar	Campaign	393972	minimal	SC_US-FY21-GSB16444-5_1844-Folding-Carton-Webinar-Thank-You	NA
786	LP_CP_US_PS_US-Q420-PS1920-2_T1_Evaluation_HighValue-MasterPage_Meeting	Form	6578	minimal	FM_VF_NCS_US_PS_US-Q420-PS1920-2_ScheduleMeeting::Redirect to Webpage	NA
787	LP_REG_US_PS_US-Q420-PS1920-2_T1_Evaluation_HighValue-MasterPage_Meeting	NA	NA	NA	NA	NA
788	LP_REG_PRINT_LAHQ-Q320-PRINT2036-6_T1_Consideration_Contactusform	NA	NA	NA	NA	NA
789	LP_REG_PS_LAHQ-Q320-PS1921-9_T1_Consideration_Contactusform	NA	NA	NA	NA	NA
790	LP_REG_US_PRINT_US-Q220-PRINT1889-14_T2_Evaluation_Article_C-Level-State-of-Print-gated	NA	NA	NA	NA	NA
791	LP_CP_US_PRINT_US-Q220-PRINT1889-14_T1_Consideration_Article_C-Level-IDC-infobrief-TY	NA	NA	NA	NA	NA
792	LP_REG_US_PRINT_US-Q320-PRINT1889-19_Evaluation_Article_Asset-Preview-2-HC	Email	5153	minimal	EM_EM_US-FY21-PRINT16494-14_T1-Awareness-ANA-Webinar-Follow-up	NA
792	LP_REG_US_PRINT_US-Q320-PRINT1889-19_Evaluation_Article_Asset-Preview-2-HC	Email	5250	minimal	EM_EM_US-FY21-PRINT16494-14_T2-Awareness-ANA-Webinar-Follow-up2	NA
792	LP_REG_US_PRINT_US-Q320-PRINT1889-19_Evaluation_Article_Asset-Preview-2-HC	Email	6019	minimal	EM_EM_US-FY21-PRINT16494-74_T2-A_Awareness_HIMSS-Post-Event-Emails	NA
792	LP_REG_US_PRINT_US-Q320-PRINT1889-19_Evaluation_Article_Asset-Preview-2-HC	Email	6043	minimal	EM_EM_US-FY21-PRINT16494-74_T1-B_Awareness_HIMSS-Post-Event-Emails Missed You	NA
792	LP_REG_US_PRINT_US-Q320-PRINT1889-19_Evaluation_Article_Asset-Preview-2-HC	Email	6018	minimal	EM_EM_US-FY21-PRINT16494-74_T1-A_Awareness_HIMSS-Post-Event-Emails	NA
792	LP_REG_US_PRINT_US-Q320-PRINT1889-19_Evaluation_Article_Asset-Preview-2-HC	Campaign	389631	minimal	MC_US-FY21-PRINT16494-74_Webinar_HIMSS-Post-Event-Emails	NA
793	LP_CP_US_PRINT_US-Q220-PRINT1889-14_T3_Consideration_ProductVideo_Huntwood-Video	NA	NA	NA	NA	NA
794	LP_REG_US_PRINT_US-Q320-PRINT1889-19_Evaluation_Article_HP-HEALTHCARE-PRINT	Email	1533	minimal	EM_TY_US_PRINT_US-Q320-PRINT1889-19_T1_Consideration_solutions-thanks	NA
794	LP_REG_US_PRINT_US-Q320-PRINT1889-19_Evaluation_Article_HP-HEALTHCARE-PRINT	Email	1534	minimal	EM_TY_US_PRINT_US-Q320-PRINT1889-19_T1_Consideration_security-thanks	NA
794	LP_REG_US_PRINT_US-Q320-PRINT1889-19_Evaluation_Article_HP-HEALTHCARE-PRINT	Email	1535	minimal	EM_TY_US_PRINT_US-Q320-PRINT1889-19_T1_Consideration_safety-thanks	NA
794	LP_REG_US_PRINT_US-Q320-PRINT1889-19_Evaluation_Article_HP-HEALTHCARE-PRINT	Email	2735	minimal	EM_EM_US-FY21-PRINT16494-14_T2_Consideration_ANA-Follow-up-II	NA
794	LP_REG_US_PRINT_US-Q320-PRINT1889-19_Evaluation_Article_HP-HEALTHCARE-PRINT	Email	2734	minimal	EM_EM_US-FY21-PRINT16494-14_T1_Consideration_ANA-Follow-up-I	NA
794	LP_REG_US_PRINT_US-Q320-PRINT1889-19_Evaluation_Article_HP-HEALTHCARE-PRINT	Email	2750	minimal	EM_Nurture_US-FY21-PRINT16494-14_T1-A_Consideration_HC-PacientPrivacy	NA
794	LP_REG_US_PRINT_US-Q320-PRINT1889-19_Evaluation_Article_HP-HEALTHCARE-PRINT	Email	2751	minimal	EM_Nurture_US-FY21-PRINT16494-14_T1-A_Consideration_HC-ProvidersFirst	NA
794	LP_REG_US_PRINT_US-Q320-PRINT1889-19_Evaluation_Article_HP-HEALTHCARE-PRINT	Email	4714	minimal	EM_Nurture_US-FY21-PRINT16494-14_T1-A_Consideration_HC-InfectionPrevention	NA
794	LP_REG_US_PRINT_US-Q320-PRINT1889-19_Evaluation_Article_HP-HEALTHCARE-PRINT	Email	5153	minimal	EM_EM_US-FY21-PRINT16494-14_T1-Awareness-ANA-Webinar-Follow-up	NA
794	LP_REG_US_PRINT_US-Q320-PRINT1889-19_Evaluation_Article_HP-HEALTHCARE-PRINT	Email	5250	minimal	EM_EM_US-FY21-PRINT16494-14_T2-Awareness-ANA-Webinar-Follow-up2	NA
794	LP_REG_US_PRINT_US-Q320-PRINT1889-19_Evaluation_Article_HP-HEALTHCARE-PRINT	Campaign	89161	minimal	 MC_US-FY21-PRINT16494-14_Nurture_Healthcare-Ops-Q1-Follow-up	NA
794	LP_REG_US_PRINT_US-Q320-PRINT1889-19_Evaluation_Article_HP-HEALTHCARE-PRINT	Campaign	89100	minimal	Print FY21 Pan Print NA US PS HW NA US Print Q1FY21 OPS HW US - Log DMS Healthcare	NA
794	LP_REG_US_PRINT_US-Q320-PRINT1889-19_Evaluation_Article_HP-HEALTHCARE-PRINT	Campaign	392436	minimal	LogDMS - Testing Response	NA
795	LP_REG_US_PRINT_US-Q220-PRINT1889-14_T1_Consideration_Article_IDC-Infobrief	Email	1536	minimal	EM_Nurture_US_PRINT_US-Q220-PRINT1889-14_T1_Consideration_C-Suite-IDC-Infobrief	NA
795	LP_REG_US_PRINT_US-Q220-PRINT1889-14_T1_Consideration_Article_IDC-Infobrief	Email	1537	minimal	EM_Nurture_US_PRINT_US-Q220-PRINT1889-14_T1_Consideration_C-Suite-IDC-Infobrief-Resend	NA
795	LP_REG_US_PRINT_US-Q220-PRINT1889-14_T1_Consideration_Article_IDC-Infobrief	Email	1538	minimal	EM_Nurture_US_PRINT_US-Q220-PRINT1889-14_T1_Consideration_C-Suite-IDC-Infobrief-Resend-2	NA
795	LP_REG_US_PRINT_US-Q220-PRINT1889-14_T1_Consideration_Article_IDC-Infobrief	Email	1545	minimal	EM_Nurture_US_PRINT_US-Q220-PRINT1889-14_T1_Consideration_ITDM-IDC-Infobrief	NA
795	LP_REG_US_PRINT_US-Q220-PRINT1889-14_T1_Consideration_Article_IDC-Infobrief	Email	1547	minimal	EM_Nurture_US_PRINT_US-Q220-PRINT1889-14_T1_Consideration_Resend-ITDM-IDC-Infobrief	NA
795	LP_REG_US_PRINT_US-Q220-PRINT1889-14_T1_Consideration_Article_IDC-Infobrief	Email	1549	minimal	EM_Nurture_US_PRINT_US-Q220-PRINT1889-14_T1_Consideration_2ndResend-ITDM-IDC-Infobrief	NA
795	LP_REG_US_PRINT_US-Q220-PRINT1889-14_T1_Consideration_Article_IDC-Infobrief	Campaign	87471	minimal	MC_US_PRINT_US-Q220-PRINT1889-14_Nurture_Print-Security-C-Suite	NA
795	LP_REG_US_PRINT_US-Q220-PRINT1889-14_T1_Consideration_Article_IDC-Infobrief	Campaign	87439	minimal	MC_US_PRINT_US-Q220-PRINT1889-14_Nurture_Print-Security-ITDM	NA
796	LP_CP_US_PRINT_US-Q220-PRINT1889-14_T3_Consideration_Article_C-Level-The-Gap-in-Device-TY	NA	NA	NA	NA	NA
797	LP_CP_US_PRINT_US-Q220-PRINT1889-14_T1_Awareness_Article_IDC-Infobrief-TY	NA	NA	NA	NA	NA
798	LP_CP_US_PRINT_US-Q220-PRINT1889-14_T4_Consideration_Article_The-Gap-in-Device-TY	NA	NA	NA	NA	NA
799	LP_REG_US_PRINT_US-Q220-PRINT1889-14_T3_Consideration_Article_C-Level-The-Gap-in-Device	Email	1544	minimal	EM_Nurture_US_PRINT_US-Q220-PRINT1889-14_T3_Consideration_C-Suite-Close-the-Gap-in-Device-Security	NA
799	LP_REG_US_PRINT_US-Q220-PRINT1889-14_T3_Consideration_Article_C-Level-The-Gap-in-Device	Email	1546	minimal	EM_Nurture_US_PRINT_US-Q220-PRINT1889-14_T3_Consideration_C-Suite-Close-the-Gap-Security-Resend	NA
799	LP_REG_US_PRINT_US-Q220-PRINT1889-14_T3_Consideration_Article_C-Level-The-Gap-in-Device	Email	1548	minimal	EM_Nurture_US_PRINT_US-Q220-PRINT1889-14_T3_Consideration_C-Suite-Close-the-Gap-Security-Resend-2	NA
799	LP_REG_US_PRINT_US-Q220-PRINT1889-14_T3_Consideration_Article_C-Level-The-Gap-in-Device	Email	1563	minimal	EM_TY_US_PRINT_US-Q220-PRINT1889-14_T3_Consideration_ITDM-IDG-white-paper-TY-V2	NA
799	LP_REG_US_PRINT_US-Q220-PRINT1889-14_T3_Consideration_Article_C-Level-The-Gap-in-Device	Email	1559	minimal	EM_TY_US_PRINT_US-Q220-PRINT1889-14_T2_Consideration_C-Suite-V2	NA
799	LP_REG_US_PRINT_US-Q220-PRINT1889-14_T3_Consideration_Article_C-Level-The-Gap-in-Device	Email	1571	minimal	EM_Nurture_US_PRINT_US-Q220-PRINT1889-14_T4_Consideration_ITDM-Close-The-Gap	NA
799	LP_REG_US_PRINT_US-Q220-PRINT1889-14_T3_Consideration_Article_C-Level-The-Gap-in-Device	Email	1573	minimal	EM_Nurture_US_PRINT_US-Q220-PRINT1889-14_T4_Consideration_Resend-ITDM-Close-The-Gap	NA
799	LP_REG_US_PRINT_US-Q220-PRINT1889-14_T3_Consideration_Article_C-Level-The-Gap-in-Device	Email	1572	minimal	EM_Nurture_US_PRINT_US-Q220-PRINT1889-14_T4_Consideration_2ndResend-ITDM-Close-The-Gap	NA
799	LP_REG_US_PRINT_US-Q220-PRINT1889-14_T3_Consideration_Article_C-Level-The-Gap-in-Device	Campaign	87471	minimal	MC_US_PRINT_US-Q220-PRINT1889-14_Nurture_Print-Security-C-Suite	NA
799	LP_REG_US_PRINT_US-Q220-PRINT1889-14_T3_Consideration_Article_C-Level-The-Gap-in-Device	Campaign	87439	minimal	MC_US_PRINT_US-Q220-PRINT1889-14_Nurture_Print-Security-ITDM	NA
800	LP_REG_US_PRINT_US-Q220-PRINT1889-14_T2_Consideration_Article_C-Level-State-of-Print	Email	1539	minimal	EM_Nurture_US_PRINT_US-Q220-PRINT1889-14_T2_Consideration_C-Suite-The-State-of-Print-Security-2019	NA
800	LP_REG_US_PRINT_US-Q220-PRINT1889-14_T2_Consideration_Article_C-Level-State-of-Print	Email	1540	minimal	EM_Nurture_US_PRINT_US-Q220-PRINT1889-14_T2_Consideration_C-Suite-The-State-2019-Resend	NA
800	LP_REG_US_PRINT_US-Q220-PRINT1889-14_T2_Consideration_Article_C-Level-State-of-Print	Email	1541	minimal	EM_Nurture_US_PRINT_US-Q220-PRINT1889-14_T2_Consideration_C-Suite-The-State-2019-Resend-2	NA
800	LP_REG_US_PRINT_US-Q220-PRINT1889-14_T2_Consideration_Article_C-Level-State-of-Print	Email	1542	minimal	EM_Nurture_US_PRINT_US-Q220-PRINT1889-14_T1_Consideration_C-Suite-IDCinfobrief-TY-V2	NA
800	LP_REG_US_PRINT_US-Q220-PRINT1889-14_T2_Consideration_Article_C-Level-State-of-Print	Campaign	87471	minimal	MC_US_PRINT_US-Q220-PRINT1889-14_Nurture_Print-Security-C-Suite	NA
801	LP_REG_US_PRINT_US-Q220-PRINT1889-14_T5_Retention_Article_HP-Brochure	Email	1561	minimal	EM_TY_US_PRINT_US-Q220-PRINT1889-14_T4_Consideration_ITDM-Close-the-gap-V2	NA
801	LP_REG_US_PRINT_US-Q220-PRINT1889-14_T5_Retention_Article_HP-Brochure	Email	1574	minimal	EM_Nurture_US_PRINT_US-Q220-PRINT1889-14_T5_Consideration_ITDM-HP-Brochure	NA
801	LP_REG_US_PRINT_US-Q220-PRINT1889-14_T5_Retention_Article_HP-Brochure	Email	1576	minimal	EM_Nurture_US_PRINT_US-Q220-PRINT1889-14_T5_Consideration_Resend-ITDM-HP-Brochure	NA
801	LP_REG_US_PRINT_US-Q220-PRINT1889-14_T5_Retention_Article_HP-Brochure	Email	1575	minimal	EM_Nurture_US_PRINT_US-Q220-PRINT1889-14_T5_Consideration_2ndResend-ITDM-HP-Brochure	NA
801	LP_REG_US_PRINT_US-Q220-PRINT1889-14_T5_Retention_Article_HP-Brochure	Campaign	87439	minimal	MC_US_PRINT_US-Q220-PRINT1889-14_Nurture_Print-Security-ITDM	NA
802	LP_CP_US_PRINT_US-Q220-PRINT1889-14_T2_Consideration_Article_C-Level-State-of-Print-TY	NA	NA	NA	NA	NA
803	LP_REG_US_PRINT_US-Q220-PRINT1889-14_Evaluation_Article_Quick-Assess	Email	1558	minimal	EM_TY_US_PRINT_US-Q220-PRINT1889-14_T3_Consideration_C-Suite-V2	NA
803	LP_REG_US_PRINT_US-Q220-PRINT1889-14_Evaluation_Article_Quick-Assess	Email	1560	minimal	EM_TY_US_PRINT_US-Q220-PRINT1889-14_T5_Consideration_ITDM-V2	NA
804	LP_CP_US_PRINT_US-Q220-PRINT1889-14_Consideration_Article_Quick-Assess-TY	NA	NA	NA	NA	NA
805	LP_REG_US_PRINT_US-Q220-PRINT1889-14_T3_Consideration_Article_IDG-Whitepaper	Email	1564	minimal	EM_TY_US_PRINT_US-Q220-PRINT1889-14_T2_Consideration_ITDM-HP-infographic-TY-V2	NA
805	LP_REG_US_PRINT_US-Q220-PRINT1889-14_T3_Consideration_Article_IDG-Whitepaper	Email	1568	minimal	EM_Nurture_US_PRINT_US-Q220-PRINT1889-14_T3_Consideration_ITDM-IDG-White-Paper	NA
805	LP_REG_US_PRINT_US-Q220-PRINT1889-14_T3_Consideration_Article_IDG-Whitepaper	Email	1569	minimal	EM_Nurture_US_PRINT_US-Q220-PRINT1889-14_T3_Consideration_Resend-ITDM-IDG-White-Paper	NA
805	LP_REG_US_PRINT_US-Q220-PRINT1889-14_T3_Consideration_Article_IDG-Whitepaper	Email	1570	minimal	EM_Nurture_US_PRINT_US-Q220-PRINT1889-14_T3_Consideration_2ndResend-ITDM-IDG-White-Paper	NA
805	LP_REG_US_PRINT_US-Q220-PRINT1889-14_T3_Consideration_Article_IDG-Whitepaper	Campaign	87439	minimal	MC_US_PRINT_US-Q220-PRINT1889-14_Nurture_Print-Security-ITDM	NA
806	LP_CP_US_PRINT_US-Q220-PRINT1889-14_T5_Consideration_Article_HP-Brochure-TY	NA	NA	NA	NA	NA
807	LP_CP_US_PRINT_US-Q220-PRINT1889-14_T3_Consideration_Article_IDG-whitepaper-TY	NA	NA	NA	NA	NA
808	LP_REG_US_GSB_US-Q420-GSB1759-4_T1___Consideration_HighValue-MasterPage_5926-Indigo-Samples	NA	NA	NA	NA	NA
809	LP_MKT_EMEA-FY20-3D9902-2_T1___Awareness_ProductVideo_HP3D-ES-ES-ScanSupport	NA	NA	NA	NA	NA
810	LP_MKT_EMEA-FY20-3D9902-2_T1___Awareness_ProductVideo_HP3D-ES-ES-CMM	NA	NA	NA	NA	NA
811	LP_MKT_EMEA-FY20-3D9902-2_T1___Awareness_HighValue-MasterPage_HP3D-ES-ES-3in1foot	NA	NA	NA	NA	NA
812	LP_MKT_PRINT_GAHQ-Q420-PRINT4048-1_T1___Awareness_Article_ID-KartridTonerHPAsliInfographic	NA	NA	NA	NA	NA
813	LP_CP_PRINT_LAHQ-Q320-PRINT2036-6_T1_Consideration_Contactusform	Form	6629	minimal	FM_VF_PRINT_LAHQ-Q320-PRINT2036-6_TYFollowUp::Redirect to Webpage	NA
814	LP_CP_PS_LAHQ-Q320-PS1921-9_T1_Consideration_Contactusform	Form	7019	minimal	FM_VF_PS_LAHQ-Q320-PS1921-9_TYFollowUp::Redirect to Webpage	NA
814	LP_CP_PS_LAHQ-Q320-PS1921-9_T1_Consideration_Contactusform	Form	12865	minimal	FM_VF_PS_LAHQ-Q320-PS1921-9_TYFU_TEST::Redirect to Webpage	NA
815	LP_REG_US_PS_US-Q420-PS1920-2_T1_Evaluation_HighValue-MasterPage_Raffle	NA	NA	NA	NA	NA
816	LP_CP_US_PS_US-Q420-PS1920-2_T1_Evaluation_HighValue-MasterPage_Raffle	Form	7044	minimal	FM_VF_NCS_US_PS_US-Q420-PS1920-2_ElitebookRaffle::Redirect to Webpage	NA
817	LP_REG_US_GSB_US-Q420-GSB1759-4_T1___Consideration_HighValue-MasterPage_5926-Indigo-CNT	NA	NA	NA	NA	NA
818	LP_MKT_AMS-FY20-3D9902-2_T1___Consideration_Article_UntitledPage	NA	NA	NA	NA	NA
819	LP_REG_US_GSB_US-Q420-GSB1759-4_T1___Consideration_HighValue-MasterPage_5926-Indigo-Demo	NA	NA	NA	NA	NA
820	LP_CP_US_PRINT_US-Q220-PRINT1889-14_T2_Awareness_Article_HP-Infographic	NA	NA	NA	NA	NA
822	LP_MKT_US_PRINT_US-Q220-PRINT1889-14_T1_Awareness_Article_ArticleHP-Infographic	Email	1543	minimal	EM_Nurture_US_PRINT_US-Q220-PRINT1889-14_T1_Consideration_ITDM-IDCinfobrief-TY-V2	NA
822	LP_MKT_US_PRINT_US-Q220-PRINT1889-14_T1_Awareness_Article_ArticleHP-Infographic	Email	1565	minimal	EM_Nurture_US_PRINT_US-Q220-PRINT1889-14_T2_Consideration_ITDM-HP-Infographic	NA
822	LP_MKT_US_PRINT_US-Q220-PRINT1889-14_T1_Awareness_Article_ArticleHP-Infographic	Email	1566	minimal	EM_Nurture_US_PRINT_US-Q220-PRINT1889-14_T2_Consideration_Resend-ITDM-HP-Infographic	NA
822	LP_MKT_US_PRINT_US-Q220-PRINT1889-14_T1_Awareness_Article_ArticleHP-Infographic	Email	1567	minimal	EM_Nurture_US_PRINT_US-Q220-PRINT1889-14_T2_Consideration_2ndResend-ITDM-HP-Infographic	NA
822	LP_MKT_US_PRINT_US-Q220-PRINT1889-14_T1_Awareness_Article_ArticleHP-Infographic	Campaign	87439	minimal	MC_US_PRINT_US-Q220-PRINT1889-14_Nurture_Print-Security-ITDM	NA
823	LP_REG_US_PRINT_US-Q320-PRINT1889-3_T1_Awareness_Product_ProductMPS-LP	NA	NA	NA	NA	NA
824	LP_REG_TR_PS_TR-Q420-PS7412-1_T1___Consideration_Product_Thinclient	NA	NA	NA	NA	NA
825	LP_MKT_EMEA-FY20-3D9902-2_T1___Awareness_Article_ADDITION	NA	NA	NA	NA	NA
826	LP_MKT_EMEA-FY20-3D9902-2_T1___Awareness_Article_AERECO	NA	NA	NA	NA	NA
827	LP_MKT_EMEA-FY20-3D9902-2_T1___Awareness_Article_AEROSPORT	NA	NA	NA	NA	NA
828	LP_REG_DA_PS_DA-Q420-PS6635-3_T1___Awareness_Article-5857-at-home	NA	NA	NA	NA	NA
829	LP_REG_DA_PS_DA-Q420-PS6635-3_T1___Awareness_Article-5857-DE-home	NA	NA	NA	NA	NA
830	LP_REG_DA_PS_DA-Q420-PS6635-3_T1___Awareness_Article-5857-at-FORM	LandingPage	830	minimal	LP_REG_DA_PS_DA-Q420-PS6635-3_T1___Awareness_Article-5857-at-FORM	NA
830	LP_REG_DA_PS_DA-Q420-PS6635-3_T1___Awareness_Article-5857-at-FORM	LandingPage	1374	minimal	LP_REG_DA_PS_DA-Q420-PS6635-3_T1_Awareness_Article_5857-form-contact-AT	NA
830	LP_REG_DA_PS_DA-Q420-PS6635-3_T1___Awareness_Article-5857-at-FORM	LandingPage	828	minimal	LP_REG_DA_PS_DA-Q420-PS6635-3_T1___Awareness_Article-5857-at-home	NA
830	LP_REG_DA_PS_DA-Q420-PS6635-3_T1___Awareness_Article-5857-at-FORM	LandingPage	836	minimal	LP_REG_DA_PS_DA-Q420-PS6635-3_T1___Awareness_Article-5857-DE-FORM	NA
831	LP_MKT_EMEA-FY20-3D9902-2_T1___Awareness_HighValue-MasterPage_HP3D-ES-ES-Anemometer	NA	NA	NA	NA	NA
832	LP_REG_DA_PS_DA-Q420-PS6635-3_T1___Awareness_Article-5857-at-workforce	Campaign	88596	minimal	MC_DA_PS_DA-Q420-PS6635-3_Nurture_5857-WPT-AT	NA
833	LP_REG_DA_PS_DA-Q420-PS6635-3_T1___Awareness_Article-5857-at-workplace	Campaign	88596	minimal	MC_DA_PS_DA-Q420-PS6635-3_Nurture_5857-WPT-AT	NA
834	LP_MKT_DA_PS_DA-Q420-PS6635-3_T1-A_Awareness_Article_5857-WPT-at-styles	Campaign	88596	minimal	MC_DA_PS_DA-Q420-PS6635-3_Nurture_5857-WPT-AT	NA
835	LP_MKT_DA_PS_DA-Q420-PS6635-3_T1-A_Awareness_Article_5857-WPT-at-futureTech	Campaign	88596	minimal	MC_DA_PS_DA-Q420-PS6635-3_Nurture_5857-WPT-AT	NA
836	LP_REG_DA_PS_DA-Q420-PS6635-3_T1___Awareness_Article-5857-DE-FORM	LandingPage	1376	minimal	LP_REG_DA_PS_DA-Q420-PS6635-3_T1_Awareness_Article_5857-form-contact-DE	NA
836	LP_REG_DA_PS_DA-Q420-PS6635-3_T1___Awareness_Article-5857-DE-FORM	LandingPage	829	minimal	LP_REG_DA_PS_DA-Q420-PS6635-3_T1___Awareness_Article-5857-DE-home	NA
837	LP_REG_DA_PS_DA-Q420-PS6635-3_T1___Awareness_Article-5857-DE-future	NA	NA	NA	NA	NA
838	LP_REG_DA_PS_DA-Q420-PS6635-3_T1___Awareness_Article-5857-DE-workforce	NA	NA	NA	NA	NA
839	LP_REG_DA_PS_DA-Q420-PS6635-3_T1___Awareness_Article-5857-DE-workplace	NA	NA	NA	NA	NA
840	LP_REG_DA_PS_DA-Q420-PS6635-3_T1___Awareness_Article-5857-DE-workstyles	NA	NA	NA	NA	NA
841	LP_MKT_GSB_WWHQ-Q320-GSB3464-7_T1_Consideration_Product_5766-Indigo-Help-Me-Choose-ty	NA	NA	NA	NA	NA
842	LP_MKT_EMEA-FY20-3D9902-2_T1___Awareness_Article_HP3D-ES-ES-OPTIMUS3DFinalPart	NA	NA	NA	NA	NA
843	LP_MKT_EMEA-FY20-3D9902-2_T1___Awareness_Article_HP3D-ES-ES-NEWROCK	NA	NA	NA	NA	NA
844	LP_MKT_EMEA-FY20-3D9902-2_T1___Awareness_Article_HP3D-ES-ES-MOTUS	NA	NA	NA	NA	NA
845	LP_MKT_EMEA-FY20-3D9902-2_T1___Awareness_Article_HP3D-ES-ES-MOTORl'ESCALA	NA	NA	NA	NA	NA
846	LP_MKT_EMEA-FY20-3D9902-2_T1___Awareness_Article_HP3D-ES-ES-HPDrill	NA	NA	NA	NA	NA
847	LP_MKT_EMEA-FY20-3D9902-2_T1___Awareness_Article_HP3D-ES-ES-HPVenturi	NA	NA	NA	NA	NA
848	LP_MKT_EMEA-FY20-3D9902-2_T1___Awareness_Article_HP3D-ES-ES-3DZCamera	NA	NA	NA	NA	NA
849	LP_MKT_EMEA-FY20-3D9902-2_T1___Awareness_Article_HPDummy	NA	NA	NA	NA	NA
850	LP_MKT_EMEA-FY20-3D9902-2_T1___Awareness_Article_HP3D-ES-ES-HPDiverter	NA	NA	NA	NA	NA
851	LP_REG_APHQ-FY20-GSB16402-4_T1___Consideration_HighValue-MasterPage_IndigoBrandProtection	Email	1830	minimal	EM_IN_APHQ-FY20-GSB16402-4_T1___Consideration_Brand-Protection-Masterclass-Invite	NA
851	LP_REG_APHQ-FY20-GSB16402-4_T1___Consideration_HighValue-MasterPage_IndigoBrandProtection	Email	2940	minimal	EM_IN_APHQ-FY20-GSB16402-4_T1___Consideration_Brand-Protection-Masterclass-Invite_AnandDB	NA
851	LP_REG_APHQ-FY20-GSB16402-4_T1___Consideration_HighValue-MasterPage_IndigoBrandProtection	Campaign	88759	minimal	SC_APHQ-FY20-GSB16402-4_MasterClass	NA
851	LP_REG_APHQ-FY20-GSB16402-4_T1___Consideration_HighValue-MasterPage_IndigoBrandProtection	Campaign	88760	minimal	TEST_EM_IN_APHQ-FY20-GSB16402-4_T1___Consideration_Brand-Protection-Masterclass-Invite	NA
851	LP_REG_APHQ-FY20-GSB16402-4_T1___Consideration_HighValue-MasterPage_IndigoBrandProtection	Campaign	88761	minimal	TEST_MasterClass	NA
851	LP_REG_APHQ-FY20-GSB16402-4_T1___Consideration_HighValue-MasterPage_IndigoBrandProtection	Campaign	88762	minimal	MasterClass_HP_Internal	NA
851	LP_REG_APHQ-FY20-GSB16402-4_T1___Consideration_HighValue-MasterPage_IndigoBrandProtection	Campaign	88763	minimal	MasterClass_Test_HP_Internal1	NA
851	LP_REG_APHQ-FY20-GSB16402-4_T1___Consideration_HighValue-MasterPage_IndigoBrandProtection	Campaign	88764	minimal	Campaign_APHQ-FY20-GSB16402-4_MasterClass_SPAC	NA
851	LP_REG_APHQ-FY20-GSB16402-4_T1___Consideration_HighValue-MasterPage_IndigoBrandProtection	Campaign	89408	minimal	SC_APHQ-FY20-GSB16402-4_MasterClass-Invite-AnandDB	NA
852	LP_REG_GSB_WWHQ-Q220-GSB3463-2_T1___Awareness_Article-5886-LP2	NA	NA	NA	NA	NA
854	LP_REG_EMEA-FY20-3D9902-7_T1___Awareness_Article_Chabloz	NA	NA	NA	NA	NA
855	LP_CP_EMEA-FY20-3D9902-6_T1___Consideration_Article_HP3D-FY20-FR-FR-ThankYou	Form	7365	minimal	FM_VF_EMEA-FY20-3D9902-3_FR-FRChabloz::Redirect to Webpage	NA
